Produkt_Code,SDO_ID,Zeitstempel,Wert,Qualitaet_Byte,Qualitaet_Niveau
OBS_DEU_PT5M_T2M,998,2024-01-01T02:55:00,18.62,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:00:00,19.6941,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:05:00,16.2446,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:10:00,16.8534,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:15:00,17.8471,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:20:00,17.7986,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:25:00,18.1302,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:30:00,18.7156,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:35:00,17.6647,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:40:00,17.4876,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:45:00,19.2143,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:50:00,17.1218,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T03:55:00,18.0426,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:00:00,19.2435,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:05:00,20.2352,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:10:00,18.9691,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:15:00,18.5184,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:20:00,18.0938,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:25:00,19.1542,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:30:00,19.3075,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:35:00,17.4758,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:40:00,17.6631,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:45:00,18.5754,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:50:00,19.9558,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T04:55:00,18.9946,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:00:00,19.0317,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:05:00,17.2886,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:10:00,18.536,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:15:00,18.5705,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:20:00,19.2103,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:25:00,19.09,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:30:00,19.7434,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:35:00,19.7396,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:40:00,18.3812,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:45:00,21.8395,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:50:00,20.9795,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T05:55:00,19.4446,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:00:00,21.5849,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:05:00,19.1062,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:10:00,18.7165,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:15:00,19.2961,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:20:00,18.7038,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:25:00,20.0737,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:30:00,21.4671,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:35:00,20.8228,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:40:00,19.4992,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:45:00,19.5941,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:50:00,18.8338,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T06:55:00,20.1019,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:00:00,20.7244,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:05:00,20.5008,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:10:00,21.6019,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:15:00,21.6414,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:20:00,19.8166,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:25:00,20.8093,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:30:00,19.0238,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:35:00,21.3483,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:40:00,19.4833,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:45:00,21.281,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:50:00,21.0764,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T07:55:00,20.0635,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:00:00,20.5246,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:05:00,22.1746,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:10:00,21.9433,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:15:00,19.9034,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:20:00,18.4862,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:25:00,20.8955,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:30:00,22.535,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:35:00,18.9399,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:40:00,21.6772,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:45:00,22.769,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:50:00,22.9839,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T08:55:00,22.0617,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:00:00,19.9549,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:05:00,21.6023,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:10:00,25.1986,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:15:00,22.7484,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:20:00,19.3938,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:25:00,21.8959,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:30:00,22.6202,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:35:00,20.8231,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:40:00,18.9045,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:45:00,22.0538,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:50:00,22.9644,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T09:55:00,20.8649,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:00:00,20.4909,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:05:00,22.1086,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:10:00,21.4958,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:15:00,21.9718,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:20:00,22.3896,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:25:00,23.0521,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:30:00,19.8657,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:35:00,22.2685,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:40:00,22.2963,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:45:00,21.8209,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:50:00,19.9742,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T10:55:00,23.4454,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:00:00,20.0049,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:05:00,21.928,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:10:00,19.6524,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:15:00,19.706,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:20:00,21.1979,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:25:00,23.0592,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:30:00,20.1947,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:35:00,21.9956,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:40:00,24.841,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:45:00,22.0703,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:50:00,19.4622,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T11:55:00,23.2852,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:00:00,20.8093,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:05:00,22.9197,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:10:00,21.2621,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:15:00,23.4314,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:20:00,24.5118,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:25:00,21.7253,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:30:00,20.0165,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:35:00,21.7377,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:40:00,20.4405,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:45:00,22.5831,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:50:00,22.5799,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T12:55:00,20.6533,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:00:00,20.6255,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:05:00,21.0454,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:10:00,23.5255,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:15:00,22.796,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:20:00,22.714,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:25:00,22.443,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:30:00,20.4539,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:35:00,19.7901,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:40:00,20.0221,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:45:00,21.1505,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:50:00,22.665,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T13:55:00,22.2726,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:00:00,20.7668,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:05:00,22.6912,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:10:00,20.5792,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:15:00,18.9906,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:20:00,19.4664,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:25:00,21.9028,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:30:00,21.4287,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:35:00,22.8484,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:40:00,22.4393,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:45:00,20.1705,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:50:00,21.3003,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T14:55:00,18.7726,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:00:00,19.8832,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:05:00,21.907,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:10:00,20.3318,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:15:00,22.4153,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:20:00,19.472,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:25:00,21.3439,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:30:00,20.2441,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:35:00,23.1122,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:40:00,20.7153,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:45:00,19.3909,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:50:00,20.0272,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T15:55:00,19.9044,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:00:00,20.9575,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:05:00,22.4706,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:10:00,18.8359,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:15:00,20.7853,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:20:00,21.5608,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:25:00,21.82,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:30:00,18.4416,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:35:00,21.7039,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:40:00,19.2693,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:45:00,19.4587,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:50:00,19.6081,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T16:55:00,21.8915,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:00:00,18.6482,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:05:00,19.3764,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:10:00,19.5113,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:15:00,18.8558,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:20:00,19.7672,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:25:00,19.0689,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:30:00,22.093,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:35:00,18.49,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:40:00,19.0562,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:45:00,20.4874,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:50:00,18.8052,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T17:55:00,20.4183,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:00:00,18.5485,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:05:00,19.063,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:10:00,19.7447,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:15:00,21.7703,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:20:00,19.5101,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:25:00,17.8423,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:30:00,18.2066,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:35:00,17.5261,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:40:00,17.6985,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:45:00,18.0005,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:50:00,18.9353,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T18:55:00,17.2669,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:00:00,21.3014,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:05:00,18.8848,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:10:00,16.8895,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:15:00,19.0905,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:20:00,17.7164,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:25:00,20.4192,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:30:00,17.8954,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:35:00,18.2844,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:40:00,19.1144,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:45:00,16.6955,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:50:00,17.2593,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T19:55:00,19.1801,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:00:00,16.9573,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:05:00,17.961,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:10:00,16.1594,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:15:00,18.0413,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:20:00,18.373,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:25:00,18.4699,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:30:00,18.0827,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:35:00,16.248,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:40:00,17.3597,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:45:00,17.5917,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:50:00,17.2059,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T20:55:00,16.2818,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:00:00,17.6429,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:05:00,19.4577,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:10:00,16.4065,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:15:00,17.561,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:20:00,17.4767,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:25:00,16.2948,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:30:00,18.3708,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:35:00,16.4003,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:40:00,17.7511,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:45:00,18.1379,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:50:00,19.5551,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T21:55:00,19.3227,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:00:00,18.5759,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:05:00,17.8986,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:10:00,19.5299,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:15:00,18.4006,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:20:00,17.2665,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:25:00,16.8125,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:30:00,19.0598,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:35:00,19.4256,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:40:00,19.2528,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:45:00,17.1449,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:50:00,16.9853,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T22:55:00,17.2595,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:00:00,16.1287,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:05:00,19.1858,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:10:00,16.4693,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:15:00,18.1782,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:20:00,16.4168,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:25:00,17.2994,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:30:00,17.9311,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:35:00,17.2176,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:40:00,16.4172,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:45:00,17.7288,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:50:00,18.8758,1,3
OBS_DEU_PT5M_T2M,998,2024-01-01T23:55:00,19.3947,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:00:00,18.9577,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:05:00,18.5944,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:10:00,19.0814,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:15:00,18.6741,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:20:00,17.3419,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:25:00,18.413,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:30:00,19.1067,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:35:00,17.1898,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:40:00,17.7352,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:45:00,17.7713,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:50:00,18.7421,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T00:55:00,18.3005,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:00:00,19.4567,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:05:00,17.0722,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:10:00,16.9753,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:15:00,19.7777,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:20:00,18.504,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:25:00,18.0617,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:30:00,18.3634,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:35:00,17.7627,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:40:00,20.901,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:45:00,17.3288,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:50:00,18.5646,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T01:55:00,17.9905,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:00:00,19.2562,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:05:00,16.3846,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:10:00,18.3395,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:15:00,18.439,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:20:00,17.4161,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:25:00,19.2579,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:30:00,18.4685,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:35:00,16.6746,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:40:00,18.3449,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:45:00,19.3229,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:50:00,17.4939,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T02:55:00,15.8893,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:00:00,17.1297,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:05:00,18.3284,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:10:00,19.0527,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:15:00,18.974,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:20:00,18.9581,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:25:00,16.305,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:30:00,18.0614,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:35:00,15.5862,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:40:00,17.1703,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:45:00,16.1721,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:50:00,17.5472,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T03:55:00,18.9356,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T04:00:00,16.8747,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T04:05:00,18.006,1,3
OBS_DEU_PT5M_T2M,998,2024-01-02T04:10:00,16.5872,1,3
