Produkt_Code,SDO_ID,Zeitstempel,Wert,Qualitaet_Byte,Qualitaet_Niveau
OBS_DEU_PT5M_F,998,2024-01-01T14:05:00,5.4267,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:10:00,4.0661,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:15:00,5.3592,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:20:00,3.6814,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:25:00,6.6178,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:30:00,3.2373,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:35:00,2.4581,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:40:00,4.3064,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:45:00,5.1195,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:50:00,5.4545,1,3
OBS_DEU_PT5M_F,998,2024-01-01T14:55:00,4.6201,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:00:00,5.7086,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:05:00,7.2273,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:10:00,6.176,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:15:00,5.7658,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:20:00,1.8938,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:25:00,4.9953,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:30:00,2.548,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:35:00,2.4223,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:40:00,3.007,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:45:00,2.3806,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:50:00,6.5496,1,3
OBS_DEU_PT5M_F,998,2024-01-01T15:55:00,6.5133,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:00:00,4.2085,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:05:00,6.028,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:10:00,4.8727,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:15:00,4.0712,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:20:00,8.0241,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:25:00,6.7076,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:30:00,5.348,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:35:00,6.9038,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:40:00,5.7518,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:45:00,4.1466,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:50:00,2.7076,1,3
OBS_DEU_PT5M_F,998,2024-01-01T16:55:00,5.1972,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:00:00,5.4637,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:05:00,7.2248,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:10:00,4.2875,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:15:00,4.1114,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:20:00,5.4679,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:25:00,5.6491,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:30:00,4.3586,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:35:00,3.4856,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:40:00,4.9305,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:45:00,6.1838,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:50:00,5.2889,1,3
OBS_DEU_PT5M_F,998,2024-01-01T17:55:00,4.7458,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:00:00,6.2495,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:05:00,5.6509,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:10:00,6.32,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:15:00,5.0022,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:20:00,3.9946,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:25:00,3.795,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:30:00,6.0533,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:35:00,4.694,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:40:00,2.7534,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:45:00,4.7928,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:50:00,2.1732,1,3
OBS_DEU_PT5M_F,998,2024-01-01T18:55:00,7.4776,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:00:00,7.0191,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:05:00,5.418,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:10:00,6.7969,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:15:00,5.5172,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:20:00,3.4337,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:25:00,6.4282,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:30:00,4.451,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:35:00,4.8185,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:40:00,3.4643,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:45:00,6.8716,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:50:00,6.4683,1,3
OBS_DEU_PT5M_F,998,2024-01-01T19:55:00,5.8406,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:00:00,6.4279,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:05:00,3.0451,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:10:00,5.9006,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:15:00,4.4447,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:20:00,6.0738,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:25:00,5.9549,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:30:00,6.0872,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:35:00,5.2253,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:40:00,5.0042,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:45:00,4.2874,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:50:00,4.9624,1,3
OBS_DEU_PT5M_F,998,2024-01-01T20:55:00,7.0136,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:00:00,7.2937,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:05:00,1.3555,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:10:00,5.6482,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:15:00,6.7776,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:20:00,3.9387,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:25:00,3.784,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:30:00,4.1204,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:35:00,6.1336,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:40:00,4.1519,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:45:00,6.0365,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:50:00,5.0259,1,3
OBS_DEU_PT5M_F,998,2024-01-01T21:55:00,5.6101,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:00:00,6.7165,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:05:00,5.951,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:10:00,5.5875,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:15:00,4.7428,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:20:00,5.469,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:25:00,4.2234,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:30:00,4.3049,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:35:00,7.7319,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:40:00,4.4076,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:45:00,3.2097,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:50:00,4.4095,1,3
OBS_DEU_PT5M_F,998,2024-01-01T22:55:00,4.2578,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:00:00,5.3604,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:05:00,4.2277,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:10:00,4.7144,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:15:00,6.13,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:20:00,4.8774,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:25:00,4.005,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:30:00,6.2189,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:35:00,5.6786,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:40:00,3.6689,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:45:00,4.8315,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:50:00,4.6603,1,3
OBS_DEU_PT5M_F,998,2024-01-01T23:55:00,5.1889,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:00:00,7.2285,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:05:00,4.7275,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:10:00,5.9903,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:15:00,4.2804,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:20:00,4.5819,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:25:00,3.793,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:30:00,4.3332,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:35:00,4.4091,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:40:00,5.1323,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:45:00,4.2925,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:50:00,6.5567,1,3
OBS_DEU_PT5M_F,998,2024-01-02T00:55:00,4.8016,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:00:00,2.5974,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:05:00,7.5511,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:10:00,6.4842,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:15:00,5.2699,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:20:00,6.1845,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:25:00,3.4111,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:30:00,6.9332,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:35:00,5.6528,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:40:00,9.3327,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:45:00,5.5099,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:50:00,3.2691,1,3
OBS_DEU_PT5M_F,998,2024-01-02T01:55:00,4.5504,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:00:00,4.7892,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:05:00,4.9309,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:10:00,4.8407,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:15:00,4.9944,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:20:00,7.8068,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:25:00,5.6641,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:30:00,3.265,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:35:00,2.74,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:40:00,3.0886,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:45:00,5.2088,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:50:00,3.3866,1,3
OBS_DEU_PT5M_F,998,2024-01-02T02:55:00,5.8912,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:00:00,6.307,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:05:00,5.1254,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:10:00,1.4495,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:15:00,3.7161,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:20:00,6.6886,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:25:00,7.8958,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:30:00,4.3486,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:35:00,4.092,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:40:00,6.1087,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:45:00,3.8379,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:50:00,4.9468,1,3
OBS_DEU_PT5M_F,998,2024-01-02T03:55:00,5.1543,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:00:00,6.5402,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:05:00,5.5345,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:10:00,3.945,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:15:00,2.3375,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:20:00,2.7921,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:25:00,4.3476,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:30:00,2.1748,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:35:00,4.3762,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:40:00,7.8573,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:45:00,6.8755,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:50:00,3.5391,1,3
OBS_DEU_PT5M_F,998,2024-01-02T04:55:00,4.9638,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:00:00,5.4715,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:05:00,4.2724,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:10:00,4.9443,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:15:00,3.5192,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:20:00,5.0299,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:25:00,5.7583,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:30:00,5.5222,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:35:00,5.0918,1,3
OBS_DEU_PT5M_F,998,2024-01-02T05:40:00,5.6042,1,3
